assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
117572163,22682541,Rhyticeros subruficollis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117572163,22682541,Rhyticeros subruficollis,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,Majority (50-90%),Rapid Declines,,Ongoing,
117572163,22682541,Rhyticeros subruficollis,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117572163,22682541,Rhyticeros subruficollis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117572163,22682541,Rhyticeros subruficollis,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117572163,22682541,Rhyticeros subruficollis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117573760,22709717,Calliope obscura,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117573760,22709717,Calliope obscura,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117573760,22709717,Calliope obscura,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117573760,22709717,Calliope obscura,5.3.4,Unintentional effects: (large scale) [harvest],1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117573760,22709717,Calliope obscura,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117573760,22709717,Calliope obscura,4.1,Roads & railroads,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117578604,22684795,Cacatua haematuropygia,8.1.1,Unspecified species,2.1|2.3.7,Species mortality|Reduced reproductive success,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117578604,22684795,Cacatua haematuropygia,5.1.1,Intentional use (species is the target),2.1|2.3.7,Species mortality|Reduced reproductive success,,,Yes,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117578604,22684795,Cacatua haematuropygia,11.2,Droughts,2.1|2.3.7,Species mortality|Reduced reproductive success,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117578604,22684795,Cacatua haematuropygia,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117578604,22684795,Cacatua haematuropygia,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117578604,22684795,Cacatua haematuropygia,2.4.3,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117578604,22684795,Cacatua haematuropygia,5.1.3,Persecution/control,2.1,Species mortality,,,,Majority (50-90%),Negligible declines,,Ongoing,
117578604,22684795,Cacatua haematuropygia,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117578604,22684795,Cacatua haematuropygia,1.2,Commercial & industrial areas,1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Future,
117578604,22684795,Cacatua haematuropygia,2.1.3,Agro-industry farming,1.1,Ecosystem conversion,,,,Minority (<50%),"Slow, Significant Declines",,Future,
117578604,22684795,Cacatua haematuropygia,6.1,Recreational activities,2.2,Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
117597507,22698738,Sarcophanops steerii,7.1.1,Increase in fire frequency/intensity,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117597507,22698738,Sarcophanops steerii,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
117597507,22698738,Sarcophanops steerii,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
117597507,22698738,Sarcophanops steerii,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117597507,22698738,Sarcophanops steerii,2.2.2,Agro-industry plantations,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117647375,13653,Monachus monachus,5.4.4,Unintentional effects: (large scale) [harvest],1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Majority (50-90%),Rapid Declines,,Ongoing,
117647375,13653,Monachus monachus,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
117647375,13653,Monachus monachus,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117647375,13653,Monachus monachus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117647375,13653,Monachus monachus,7.3,Other ecosystem modifications,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Unknown,
117647375,13653,Monachus monachus,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
117647375,13653,Monachus monachus,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
117647375,13653,Monachus monachus,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
117647375,13653,Monachus monachus,8.2,Problematic native species/diseases,1.2,Ecosystem degradation,,,,Whole (>90%),Causing/Could cause fluctuations,,Ongoing,
117647375,13653,Monachus monachus,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Majority (50-90%),Negligible declines,,Ongoing,
117647375,13653,Monachus monachus,8.6,Diseases of unknown cause,2.1,Species mortality,,,,,,,Ongoing,
117647375,13653,Monachus monachus,5.4.2,Intentional use: (large scale) [harvest],2.1,Species mortality,,,No,,,,"Past, Unlikely to Return",
117647375,13653,Monachus monachus,9.2.1,Oil spills,2.1,Species mortality,,,,Whole (>90%),Negligible declines,,Ongoing,
117647375,13653,Monachus monachus,4.3,Shipping lanes,2.1,Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117647375,13653,Monachus monachus,5.4.5,Persecution/control,2.1,Species mortality,,,,Majority (50-90%),Rapid Declines,,Ongoing,
117647375,13653,Monachus monachus,8.1.2,Named species,2.1,Species mortality,,Lagocephalus sceleratus,,Majority (50-90%),Negligible declines,,Ongoing,
117647375,13653,Monachus monachus,6.1,Recreational activities,2.2,Species disturbance,,,,Majority (50-90%),Rapid Declines,,Ongoing,
117647375,13653,Monachus monachus,6.2,"War, civil unrest & military exercises",2.2,Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
117654950,22715480,Locustella pryeri,1.2,Commercial & industrial areas,1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117654950,22715480,Locustella pryeri,5.1.1,Intentional use (species is the target),2.1|2.3.7,Species mortality|Reduced reproductive success,,,,Minority (<50%),Rapid Declines,,Ongoing,
117654950,22715480,Locustella pryeri,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117654950,22715480,Locustella pryeri,7.2.3,Abstraction of surface water (agricultural use),1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117654950,22715480,Locustella pryeri,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117654950,22715480,Locustella pryeri,5.2.2,Unintentional effects (species is not the target),1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117697133,22717380,Chersophilus duponti,2.3.4,Scale Unknown/Unrecorded,1.1|1.2|2.3.7,Ecosystem conversion|Ecosystem degradation|Reduced reproductive success,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117697133,22717380,Chersophilus duponti,2.2.2,Agro-industry plantations,1.1|1.2|2.3.7,Ecosystem conversion|Ecosystem degradation|Reduced reproductive success,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117697133,22717380,Chersophilus duponti,2.1.4,Scale Unknown/Unrecorded,1.1|1.2|2.3.7,Ecosystem conversion|Ecosystem degradation|Reduced reproductive success,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117697133,22717380,Chersophilus duponti,3.3,Renewable energy,1.2|2.3.7,Ecosystem degradation|Reduced reproductive success,,,,Minority (<50%),Unknown,,Ongoing,
117697133,22717380,Chersophilus duponti,7.1.1,Increase in fire frequency/intensity,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117697133,22717380,Chersophilus duponti,6.2,"War, civil unrest & military exercises",1.2,Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
117697133,22717380,Chersophilus duponti,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117822768,22716984,Sylvia undata,6.1,Recreational activities,2.2,Species disturbance,,,,Minority (<50%),Unknown,,Ongoing,
117822768,22716984,Sylvia undata,11.3,Temperature extremes,2.1,Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117822768,22716984,Sylvia undata,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117822768,22716984,Sylvia undata,2.3.3,"Agro-industry grazing, ranching or farming",1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117822768,22716984,Sylvia undata,2.2.2,Agro-industry plantations,1.1,Ecosystem conversion,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117856619,22721153,Xenospiza baileyi,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,Ongoing,
117856619,22721153,Xenospiza baileyi,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Very Rapid Declines,,Ongoing,
117856619,22721153,Xenospiza baileyi,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,Ongoing,
117856619,22721153,Xenospiza baileyi,2.2.3,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Rapid Declines,,Ongoing,
117856619,22721153,Xenospiza baileyi,5.2.2,Unintentional effects (species is not the target),1.2,Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
117856619,22721153,Xenospiza baileyi,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
117856619,22721153,Xenospiza baileyi,8.2.1,Unspecified species,2.3.7,Reduced reproductive success,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117875047,22729731,Gyps indicus,9.3.4,Type Unknown/Unrecorded,2.1,Species mortality,,,,Majority (50-90%),Very Rapid Declines,,Ongoing,
117875047,22729731,Gyps indicus,7.3,Other ecosystem modifications,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117917038,22693190,Numenius arquata,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Rapid Declines,,Ongoing,
117917038,22693190,Numenius arquata,6.3,Work & other activities,2.2,Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
117917038,22693190,Numenius arquata,7.2.10,Large dams,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117917038,22693190,Numenius arquata,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Unknown,,Future,
117917038,22693190,Numenius arquata,8.5.2,Named species,2.1,Species mortality,,,,Minority (<50%),Negligible declines,,Ongoing,Avian Influenza Virus (H5N1 subtype)
117917038,22693190,Numenius arquata,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,Avian Influenza Virus (H5N1 subtype)
117917038,22693190,Numenius arquata,7.2.1,Abstraction of surface water (domestic use),1.2,Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
117917038,22693190,Numenius arquata,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117917038,22693190,Numenius arquata,2.3.2,"Small-holder grazing, ranching or farming",2.3.7,Reduced reproductive success,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117917038,22693190,Numenius arquata,2.1.3,Agro-industry farming,2.1|2.2|2.3.7,Species mortality|Species disturbance|Reduced reproductive success,,,,Minority (<50%),Negligible declines,,Ongoing,
117917038,22693190,Numenius arquata,3.3,Renewable energy,1.2,Ecosystem degradation,,,,Minority (<50%),Negligible declines,,Ongoing,
117917038,22693190,Numenius arquata,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117917038,22693190,Numenius arquata,2.4.2,Industrial aquaculture,2.3.2,Competition,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117917038,22693190,Numenius arquata,8.2.1,Unspecified species,2.1,Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117970266,22697604,Pelecanus philippensis,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117970266,22697604,Pelecanus philippensis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117970266,22697604,Pelecanus philippensis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117970266,22697604,Pelecanus philippensis,5.3.4,Unintentional effects: (large scale) [harvest],1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117970266,22697604,Pelecanus philippensis,8.1.1,Unspecified species,1.2,Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",Unspecified plants,Ongoing,
117970266,22697604,Pelecanus philippensis,5.4.4,Unintentional effects: (large scale) [harvest],1.3,Indirect ecosystem effects,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117970266,22697604,Pelecanus philippensis,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117970266,22697604,Pelecanus philippensis,5.1.3,Persecution/control,2.1,Species mortality,,,,Minority (<50%),Rapid Declines,,Ongoing,
117970266,22697604,Pelecanus philippensis,8.5.2,Named species,2.1,Species mortality,,,,Majority (50-90%),Rapid Declines,,Future,Avian Influenza Virus (H5N1 subtype)
117970266,22697604,Pelecanus philippensis,6.1,Recreational activities,2.2,Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117970266,22697604,Pelecanus philippensis,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117970266,22697604,Pelecanus philippensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117970266,22697604,Pelecanus philippensis,2.4.3,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117970266,22697604,Pelecanus philippensis,3.3,Renewable energy,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),Rapid Declines,,Ongoing,
117975205,4652,Chinchilla lanigera,3.2,Mining & quarrying,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
117975205,4652,Chinchilla lanigera,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
117975205,4652,Chinchilla lanigera,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
117975205,4652,Chinchilla lanigera,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
118013237,22693604,Esacus recurvirostris,6.3,Work & other activities,2.2,Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
118013237,22693604,Esacus recurvirostris,6.1,Recreational activities,2.2,Species disturbance,,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
118013237,22693604,Esacus recurvirostris,7.2.10,Large dams,1.1,Ecosystem conversion,,,,Minority (<50%),Rapid Declines,,Ongoing,
